category,image_path,non_empty_pixel_at_1,non_empty_pixel_at_2,non_empty_pixel_at_3,non_empty_pixel_at_4,non_empty_pixel_at_5,non_empty_pixel_at_6,non_empty_pixel_at_7,non_empty_pixel_at_8,non_empty_pixel_at_9
culottes,AI19/04326.png,0.7451652995277156,0.9816306239125031,0.7194879443201591,0.8280636341039026,0.6277653492418593,0.7996520009942829,0.8034551329853343,0.04260502112851106,0.8547849863286104
short sleeves,AI19/04327.png,0.8076934917800628,0.4743858136814236,0.5004156148020442,0.63684502185826,1.0,0.6476971861338587,0.35707468751924143,0.8987747059910104,0.47173819346099377
patterned,AI19/04328.png,0.7772633885769072,0.388645391042323,0.7244897959183674,0.7880153403643336,1.0,0.7671140939597315,0.6071086152581838,0.9867004519928777,0.5659909601424462
culottes,AI19/04329.png,0.3797907099964677,0.964787177675733,0.7424717414341222,0.6227260685270223,0.5033557046979866,0.8430104203461675,0.7116301660190746,0.0127605086541858,0.7892308371600141
trapeze dress,AI19/04330.png,0.41268434835686296,0.9766475672908421,0.6629255518144407,0.8047925650264831,1.0,0.8639612499261622,0.8935554374150866,0.996357335538622,0.8981629157067753
short sleeves,AI19/04331.png,0.6260381593714927,0.771408529741863,0.6756874298540965,0.7573653198653199,1.0,0.8311447811447812,0.19051627384960718,0.9614478114478114,0.5896043771043771
solid colours,AI19/04332.png,0.8363451024001483,0.6777098199116548,0.720029036542798,0.8465851172273191,1.0,0.5823525777654218,0.909616038056405,0.9897599851728293,0.6365798659376641
sleeveless,AI19/04333.png,0.34437019327706886,0.8670968113604286,0.34006394561742087,0.8705245268888441,1.0,0.8395886741365901,0.8405392170982515,0.9754875133220037,0.9227035746176225
short sleeves,AI19/04334.png,0.6275366760383216,0.7763860944183134,0.6557049394395662,0.8173060267292036,1.0,0.7762128742554865,0.45305067355994083,0.9664352622953004,0.41110474489999865
short sleeves,AI19/04335.png,0.6970669389441952,0.7645893349864469,0.6595072262942299,0.8091747802939139,1.0,0.912056789313107,0.3469836755035311,0.890080103076493,0.5060715457827372
short sleeves,AI19/04336.png,0.5302184595662857,0.8635562439910266,0.6001762632197415,0.8728634761243457,1.0,0.9611419720115373,0.9212290353594701,0.9966082683473988,0.9444370259587651
printed,AI19/04337.png,0.8000846766606033,0.8708524117167409,0.7859562190302954,0.6754845386690084,1.0,0.7493100420247131,0.7409678228689707,0.9957504861067553,0.7287053879445524
long dress,AI19/04338.png,0.11957438197699909,0.7556912077164345,0.0,0.2249333917911706,0.8851640754106102,0.05740109945701663,0.7670904859869819,0.9776061515631851,0.6094060908569694
culottes,AI19/04339.png,0.6630284952432604,0.9749395521207602,0.7343682914152713,0.8456375838926175,0.763631844168757,0.9187851671073147,0.9168191986983933,0.2160305516010214,0.934151356970149
culottes,AI19/04340.png,0.8590805329935765,0.9732972341667994,0.6606147475712693,0.901443966661358,0.757657801136062,0.7717524021871848,0.8974624409407018,0.09797207623294579,0.8587089239263153
solid colours,AI19/04341.png,0.7391584766584767,0.6734643734643735,0.8411394348894349,0.7858108108108108,1.0,0.9053439803439803,0.8671222358722359,0.9734029484029484,0.856772113022113
long dress,AI19/04342.png,0.7178571428571429,0.7242857142857143,0.6145238095238095,0.6929761904761905,1.0,0.768531746031746,0.7555952380952381,0.981468253968254,0.5884126984126984
solid colours,AI19/04343.png,0.3817171950937283,0.9647998148576719,0.473177505207128,0.6912635963897246,0.9962740106456839,0.6270076371210368,0.308759546401296,0.9294260587826892,0.3401758852117565
doll dress,AI19/04344.png,0.21228451397942924,0.9506156743444879,0.0907431551499348,0.5302911777488049,1.0,0.4263653483992467,0.779574098218166,0.9871360278139939,0.7622338113863537
long dress,AI19/04345.png,0.2896145124716553,0.7706802721088435,0.10877551020408163,0.4971201814058957,1.0,0.38587301587301587,0.8876870748299319,1.0,0.8138775510204082
printed,AI19/04346.png,0.7484847588918783,0.8480176211453745,0.7305088253555273,0.7668746119504479,1.0,0.7197173520976851,0.8356148183188954,0.9750613487863288,0.7118972296957692
sleeveless,AI19/04347.png,0.7929401542304768,0.7912892364505267,0.819941348973607,0.9128054740957967,1.0,0.9847507331378299,0.8069295101553166,0.96396220267188,0.5537960247637667
gitana skirt,AI19/04348.png,0.17651799397558526,0.9299926015959414,0.19486867832796068,0.6007239866828727,1.0,0.5837869259631137,0.7219124874491359,0.9850578660888866,0.77298789832479
medium cardigan,AI19/04349.png,0.3093232121009899,0.9166110554999444,0.5752975197419642,0.3121732843955066,0.4885719052385719,0.45228561895228564,0.0,0.0911327994661328,0.02438549660771883
sleeveless,AI19/04350.png,0.4068539274018726,0.9027720123610534,0.31273157757176023,0.8521285918546192,1.0,0.7710283965991729,0.825084943806405,0.9766769675445475,0.8170133603923558
sheath dress,AI19/04351.png,0.6992101899196493,0.8882852447041636,0.6169649379108838,0.810491234477721,1.0,0.7742649744338933,0.9872626004382761,0.9588431336742148,0.9277529218407596
culottes,AI19/04352.png,0.5929410354745925,0.9438718440396293,0.3514301693831895,0.8151366251198466,0.9759507829977628,0.6845238095238095,0.9187040588047299,0.7251518056887184,0.867050175775008
short sleeves,AI19/04353.png,0.39878767656545433,0.7587726615504393,0.5881993104215326,0.8748331664998331,1.0,0.892017017017017,0.860276943610277,0.9955650094538984,0.9055861416972528
sleeveless,AI19/04354.png,0.1181842322672017,0.20392718045556474,0.1909447657264251,0.58677564026909,0.9714681930839136,0.6756756756756757,0.716245721704237,0.9527027027027027,0.9189631771509501
sleeveless,AI19/04355.png,0.6329103111653447,0.9779377669310555,0.6313483831604637,0.7589627821842587,1.0,0.7138865161683954,0.7221354484441733,0.7913117754728493,0.6337766931055522
long dress,AI19/04356.png,0.32461088105097813,0.7579608739111809,0.32525346280165646,0.3333928316435813,1.0,0.2767028416392974,0.7797729544480937,0.9930029987148365,0.5626160217049836
long dress,AI19/04357.png,0.5914765389582437,0.7318454253452101,0.4746845922050399,0.5737276068743998,1.0,0.8637040961621246,0.6078346965131296,0.9610251995099175,0.8825126659823173
solid colours,AI19/04358.png,0.8086272077500147,0.7988658514974304,0.8797034674227656,0.8376159253352236,1.0,0.773672396479414,0.9077175261385788,0.9998818595309823,0.7943912812333865
short sleeves,AI19/04359.png,0.597041847041847,0.7710838544171877,0.6727593394260061,0.7866495644273422,1.0,0.8473357917802362,0.35583346694457807,0.942547164769387,0.45179306290417404
sleeveless,AI19/04360.png,0.443199354657688,0.2640116442199775,0.47648358585858586,0.9792368125701459,1.0,0.9744142817059483,0.8187605218855218,0.8707386363636364,0.8412422839506173
long sleeve,AI19/04361.png,0.11398709315375982,0.8726384212495324,0.11349607182940516,0.5667789001122334,1.0,0.5045127197904976,0.39718948746726523,0.7928123830901609,0.47911990273101385
doll dress,AI19/04362.png,0.6966109810597999,0.8707969780804427,0.4012289848904022,0.3107310065971483,0.9997871887635668,0.31812619706320494,0.7008938071930197,0.9915407533517769,0.7784103000638434
long dress,AI19/04363.png,0.21758149568552254,0.7909575743048898,0.41919343240651963,0.29551174496644295,1.0,0.35537511984659637,0.5458413231064237,0.943462368168744,0.3734120325982742
printed,AI19/04364.png,0.7891734758013828,0.8975015713387806,0.8029226901319925,0.7464330609679447,1.0,0.7525298554368322,0.8208516656191075,1.0,0.7905248271527341
long sleeve,AI19/04365.png,0.2838983050847458,0.9395001436368859,0.2904912381499569,0.6161591496696351,1.0,0.6749928181557023,0.660499856363114,0.6457196207986211,0.7931341568514795
long sleeve,AI19/04366.png,0.6879804249224158,0.694031988541418,0.5160420148006685,0.9503938887562664,1.0,0.9452613989018859,0.6827643829076152,0.957782286941991,0.3935068035330628
culottes,AI19/04367.png,0.17424868582008132,0.9286871425265315,0.5587165669322578,0.5509141402453136,0.9332495784705921,0.7984262902105994,0.7876814229510365,0.5658743015836282,0.8596059113300493
culottes,AI19/04368.png,0.9511809499225606,0.9917720702116676,0.9242707795560144,0.8457666494579247,0.8816791430046463,0.9461473928755808,0.7124741868869385,0.5824406298399587,0.9387583892617449
culottes,AI19/04369.png,0.48277052540727156,0.9499622397238106,0.5295285359801489,0.7443305642464128,0.9826302729528535,0.7625418060200669,0.9014996223972381,0.7316646887474377,0.8924371561117704
printed,AI19/04370.png,0.7246552280798856,0.9301000876343342,0.7400258290669249,0.6038120935381209,1.0,0.6398344172316776,0.5767838199345049,0.9979705733130391,0.625178727918454
printed,AI19/04371.png,0.744343180389692,0.8202388434946575,0.6375968992248062,0.673685313220197,1.0,0.5007463859208046,0.7881966268594176,0.994788393044207,0.4845223130106851
sleeveless,AI19/04372.png,0.5738452486025302,0.8718250465823282,0.7351018273348371,0.5897322741982937,1.0,0.7397764048249486,0.74445098231506,0.956147232846262,0.8594521264424178
culottes,AI19/04373.png,0.45647757462103455,0.980124735398997,0.20298626205799203,0.7084345565358223,0.8833624572021197,0.5729162227052522,0.8605463921919618,0.5590788333404367,0.7639403884129623
short sleeves,AI19/04374.png,0.6628276300162952,0.773496837628083,0.5541193691827547,0.941931118292043,1.0,0.9357997072389317,0.8572927886872704,0.9891181263291629,0.8858784212997487
long dress,AI19/04375.png,0.026249578104384646,0.9281550121199104,0.046224417784050814,0.44133349697769325,1.0,0.6252953269307477,0.781227946365561,0.9911938878831579,0.8429781227946366
long dress,AI19/04376.png,0.03740925034668407,0.9291296190553878,0.15071376131821518,0.6315360143567991,1.0,0.7152133126682437,0.7432906436087773,0.9861815808793539,0.7927073986458928
long dress,AI19/04377.png,0.0553975807758608,0.8963800038306837,0.016133072061055204,0.5258644821946872,1.0,0.48222415393455426,0.7580481192815994,0.9633138361351348,0.7185184093822286
culottes,AI19/04378.png,0.8720185854414042,0.9790139390810532,0.695611770779556,0.975684047496128,0.4073309241094476,0.8644037170882809,0.9146618482188952,0.01768198244708312,0.9228704181724317
culottes,AI19/04379.png,0.49422339405560883,0.963398849472675,0.6453739213806328,0.7111457334611697,0.4839165867689358,0.8136385426653883,0.7979626078619367,0.01085810162991371,0.787392138063279
tracksuit,AI19/04380.png,0.30019509476031214,0.9332497212931996,0.5763099219620959,0.09400780379041249,0.9597547380156076,0.33299888517279824,0.6609253065774805,0.6482998885172798,0.44910813823857304
culottes,AI19/04381.png,0.1994981558739948,0.9350928109317371,0.6143358123223895,0.5997339621500696,1.0,0.8963812806094685,0.7265402986879497,0.8008948545861297,0.9166062035189552
long dress,AI19/04382.png,0.21992831541218638,0.9130465949820789,0.6270967741935484,0.5409318996415771,1.0,0.6998924731182796,0.5629749103942653,0.9066308243727599,0.9189247311827957
patterned,AI19/04383.png,0.6857282502443792,0.453396871945259,0.618108504398827,0.8383186705767351,1.0,0.896407624633431,0.8724828934506353,0.9850684261974585,0.9351906158357771
sleeveless,AI19/04384.png,0.7754605747973471,0.9462638172439204,0.7738835666912307,0.6898599852616065,1.0,0.7998084008843036,0.6139425202652911,0.9964480471628593,0.8381282240235814
sleeveless,AI19/04385.png,0.5922216515436854,0.8359869885293614,0.7212663356731154,0.7458483136449238,1.0,0.6610312161159618,0.8098213776179878,0.9872596016663814,0.7409119443017748
patterned,AI19/04386.png,0.6633075712699,0.8181923361717882,0.7563633839318771,0.5455155497963717,1.0,0.6801994631617919,0.32383839318770824,0.99153091447612,0.6274180858941133
printed,AI19/04387.png,0.7488577863577863,0.9538288288288288,0.8010617760617761,0.7792471042471042,1.0,0.8351673101673102,0.8539736164736165,0.9733590733590733,0.8021557271557271
miniskirt,AI19/04388.png,0.36212325686009894,0.8280510912089859,0.4711896290843659,0.7128232391390286,1.0,0.7862975231396284,0.6567428672691831,0.9050832208726945,0.8330947804632015
culottes,AI19/04389.png,0.7034190531852718,0.9657218001168907,0.8739918176504968,0.8351256575102279,0.566656925774401,0.9711279953243717,0.9178842781998832,0.027761542957334892,0.9291934541203974
miniskirt,AI19/04390.png,0.5407053394858273,0.8686081551935211,0.4331740276862228,0.8957175816931915,1.0,0.7733425934645447,0.8794142574630379,0.9871809963273378,0.759581881533101
sleeveless,AI19/04391.png,0.0855539304866883,0.26888548020785025,0.0807500683717999,0.4460932948073104,1.0,0.43565321823089453,0.7859427579400469,0.9680614513846776,0.7329338042069465
long sleeve,AI19/04392.png,0.2508982441868348,0.9595055702438253,0.2913926739430095,0.6307820938693421,1.0,0.6510519060854632,0.4531670169254062,0.9245022936298104,0.4177456895577701
culottes,AI19/04393.png,0.3249130002485707,0.9422849863286105,0.4153772060651255,0.6162223465075815,0.8786664180959483,0.6801826994780015,0.8264510315684812,0.4758109619686801,0.8078703703703703
culottes,AI19/04394.png,0.49769608334168086,0.96706901732946,0.8095261945307022,0.7331964339376941,0.27121105879995994,0.9028097766202544,0.7365020534909346,0.0007512771711910247,0.7213012120605029
culottes,AI19/04395.png,0.6935674449380849,0.9589516967577276,0.5931326212307402,0.7448955477833443,0.7625248133093865,0.6317704887040363,0.8729558559410152,0.7135126193402023,0.8171377256829568
long sleeve,AI19/04396.png,0.4266810259457318,0.8596628045157457,0.36650821944939593,0.6729179045355516,1.0,0.6343211527035056,0.3888641315111903,0.20692216280451575,0.5652728263022381
long sleeve,AI19/04397.png,0.6671717171717172,0.66004921004921,0.6185314685314686,0.4656436156436156,1.0,0.6589225589225589,0.10458430458430458,0.9717560217560217,0.2879176379176379
sleeveless,AI19/04398.png,0.2533127889060092,0.48677317330305736,0.33797745519422595,0.6662557781201849,1.0,0.7074203227637661,0.8087097558997648,0.9763522828643257,0.8250263563376855
printed,AI19/04399.png,0.724794790549138,1.0,0.7379057408747287,0.6280282428083132,1.0,0.605087198423193,0.6122975973653352,0.9947356602879169,0.6092288116563958
long dress,AI19/04400.png,0.16094388703084356,0.8695094760312152,0.003214418431809736,0.3337235228539576,0.99132292827945,0.237421033073207,0.8136566332218507,0.9437012263099219,0.6928279450018581
long dress,AI19/04401.png,0.18839931554795053,0.8634790386559851,0.11552072800808898,0.4768414093489928,0.9694524383604263,0.31531461460682897,0.7844170490783231,0.9307575639729331,0.8157618417982422
printed,AI19/04402.png,0.5985357729129971,0.9052326347700013,0.53745042357142,0.5355692152845177,1.0,0.544412092454797,0.5168769545993745,0.9888205902440778,0.41553135147441195
sleeveless,AI19/04403.png,0.6365234318254452,0.7740201632819083,0.6033150294895261,0.8192568058339871,1.0,0.8134751154885383,0.7902611929457567,0.9901653156686714,0.771231006130335
gitana skirt,AI19/04404.png,0.24600709849157054,0.7758856050781516,0.20641935704047507,0.6811309808204218,1.0,0.6236093099447136,0.9001262712442837,0.9865708825336155,0.8865094532796396
printed,AI19/04405.png,0.7456325844046617,0.8805358644719452,0.7201730145380272,0.6258800913132284,1.0,0.6176979454523609,0.6105610957587408,0.992094196804037,0.5788778084825184
drop sleeve,AI19/04406.png,0.10082053875149398,0.8101843339156017,0.2944401029695688,0.6226211271490301,1.0,0.8141721062793049,0.2742599062241427,0.865220189390457,0.3799301277925899
printed,AI19/04407.png,0.7138888888888889,0.9978587962962963,0.7401388888888889,0.5800925925925926,1.0,0.6655555555555556,0.5443055555555556,0.9958333333333333,0.6687962962962963
culottes,AI19/04408.png,0.8018616282300639,0.9596554598499584,0.6355098638510698,0.902417338149486,0.6345929424840233,0.7903862183939984,0.9056960266740761,0.047513198110586276,0.8457349263684357
printed,AI19/04409.png,0.5926547352721849,0.9035700969425802,0.513993754660701,0.5644225391498882,1.0,0.5465953579418344,0.5150424123788218,0.984107009694258,0.395227442207308
sleeveless,AI19/04410.png,0.152351981006084,0.5131325122421724,0.11351832616115151,0.7554384923579166,1.0,0.6889004303309096,0.9189939160112777,0.9943166641935005,0.8666270960083098
short sleeves,AI19/04411.png,0.7028632467498632,0.9668863819920277,0.7137274314149493,0.8018784357658338,1.0,0.8596514081754943,0.5449678242972149,0.9845113722220775,0.6215251543652137
printed,AI19/04412.png,0.799586217872205,0.876470120155964,0.680496538553354,0.8933078698177768,0.9972626720776637,0.7896872761995704,0.8863690618285988,0.8952972069706374,0.8868624174425082
solid colours,AI19/04413.png,0.5020647054808546,0.8856392055149819,0.47297112825063137,0.8453006620708484,1.0,0.7715514299365231,0.8737799467613132,0.9747286874616067,0.8836598184424271
sleeveless,AI19/04414.png,0.6717028186985269,0.7726771836213896,0.5380611297993272,0.8301966129219348,1.0,0.8694611993968218,0.8492779259946642,0.9909813246723118,0.7628755364806867
sleeveless,AI19/04415.png,0.7029843822483377,0.8122622545229627,0.7029998453687955,0.9088449049018091,1.0,0.8633060151538581,0.7203494665223442,0.985310035565177,0.7283284366785218
culottes,AI19/04416.png,0.30715918307159185,0.9698690063653568,0.8797955221312885,0.5659514856595148,0.5694167956941679,0.9553933495539335,0.7595418909287522,0.0452702204527022,0.7794489911278233
medium cardigan,AI19/04417.png,0.3792532458017057,0.8861698074499575,0.33939509393042405,0.5482400867500953,1.0,0.5787198499457812,0.40397409220128366,0.5462618328888368,0.4318894522434864
sleeveless,AI19/04418.png,0.16848555587977823,0.34128975780566095,0.09258826962357747,0.8215202801283922,1.0,0.5141669098336737,0.892880070032098,0.9887219142106799,0.8153632915086081
solid colours,AI19/04419.png,0.6243081499930815,0.8572367510723675,0.43185277431852775,0.8757091462570915,1.0,0.7948664729486647,0.8488999584889996,0.9802130898021308,0.9103881278538812
doll dress,AI19/04420.png,0.2743822404839354,0.961498221385227,0.3103159656831973,0.4377865281820084,1.0,0.4432079742814206,0.8467537902566151,0.9970895394624208,0.851319218550857
printed,AI19/04421.png,0.81587778612572,0.8074630603556223,0.7635862759829702,0.7133984472827448,1.0,0.7020786376158277,0.774305033809166,0.9863761582769848,0.7227147508139243
solid colours,AI19/04422.png,0.3798379524985221,0.8362137914246967,0.5193518099940884,0.7633271899015892,1.0,0.7825225162569114,0.8515318009528114,0.9903501756094168,0.9257050457279966
sleeveless,AI19/04423.png,0.28434780025547335,0.34892909128716987,0.25689926625672105,0.6643198764221846,1.0,0.587187713513353,0.9122924278881859,0.932537207022547,0.8200398063155393
printed,AI19/04424.png,0.6431620574062434,0.9642651372302535,0.7115545778336476,0.4451864655353027,1.0,0.5184894196522104,0.4914231091556673,0.9984155667295203,0.6508354284517075
culottes,AI19/04425.png,0.6122531580853375,0.9735423811856933,0.5946360479730737,0.7339113392838122,0.902882218861172,0.8130711714206591,0.8544191892294911,0.1883773938606395,0.8638348635579319
culottes,AI19/04426.png,0.9159725914111879,0.9589461870163625,0.6535530746057062,0.9505877488333628,0.5923858467718117,0.8410124638194814,0.9240947486561522,0.10945714454486384,0.8768385610490874
culottes,AI19/04427.png,0.3446511627906977,0.9545478036175711,0.9094573643410853,0.6524031007751938,0.5542118863049096,0.9227648578811369,0.7807751937984496,0.07299741602067183,0.8212919896640827
shirt dress,AI19/04428.png,0.2077922077922078,0.9651875901875901,0.36414742664742666,0.6063912938912939,1.0,0.732473544973545,0.790434102934103,0.9989478114478114,0.868025493025493
printed,AI19/04429.png,0.8025508989165376,0.8228211691868079,0.74556494820812,0.698580188117633,1.0,0.7147279438028337,0.788114656506727,0.9952970591737111,0.7357125848315276
sleeveless,AI19/04430.png,0.17285304785304786,0.43553293553293554,0.3999648999649,0.5540540540540541,1.0,0.7221539721539721,0.8945828945828945,0.9849069849069849,0.8987363987363988
drop sleeve,AI19/04431.png,0.4328272398742197,0.9337072323649505,0.24895574224433284,0.7450251091190688,1.0,0.7470080255315155,0.4339770967287746,0.9578659595438119,0.34214108039611396
solid colours,AI19/04432.png,0.5092486933491117,0.7175239141766339,0.47669160221461476,0.6460279221785498,1.0,0.5535269008072355,0.3883465055013172,0.9733739064282997,0.1861995125593452
culottes,AI19/04433.png,0.36262427268978786,0.9452971090850781,0.6691483025610483,0.5963027443075091,0.5728913730700509,0.8332569753058139,0.7454528794612177,0.022747056398039128,0.7197507673981766
sleeveless,AI19/04434.png,0.40912208504801095,0.7518393814690111,0.5364914577877541,0.776390447686744,1.0,0.8585858585858586,0.7635615413393191,0.9873581493951864,0.882466641725901
patterned,AI19/04435.png,0.5481805334746511,0.528749337572867,0.6191706412294647,0.8124227168344815,1.0,0.8521462639109698,0.8482821056350468,0.938924218335983,0.8485912382971207
long sleeve,AI19/04436.png,0.20683051388445578,0.9140149044532953,0.21833497550618244,0.5773047086415298,1.0,0.6217127631524167,0.4788714803147421,0.529302377218668,0.5197962780499313
long dress,AI19/04437.png,0.08820709491850431,0.8637122261283335,0.012339760661908313,0.19479066794503036,0.9770072085508327,0.18561130641667553,0.7060296154255886,0.9889918681864991,0.7142857142857143
sleeveless,AI19/04438.png,0.42519509476031214,0.5890746934225195,0.49915881220229047,0.937995337995338,1.0,0.8761122935035979,0.8158508158508159,0.9515354211006385,0.7413398196006892
long dress,AI19/04439.png,0.11619539880409446,0.9174774500861458,0.1628407824059998,0.5199908786865308,1.0,0.5604540387149083,0.8527667984189723,0.9736495388669302,0.8489409141583054
doll dress,AI19/04440.png,0.5974706133374714,0.888330682391279,0.5351088179384723,0.34907087713853435,0.9999806028630174,0.2924700314233619,0.793575668231369,0.9449315281064515,0.7389533304884199
long sleeve,AI19/04441.png,0.12814645308924486,0.8794226368597078,0.12200316845625771,0.44187643020594963,1.0,0.5103326879070587,0.39396233057560287,0.6666079915507833,0.38325998943847917
doll dress,AI19/04442.png,0.07133949322600759,0.9478204183436313,0.06418286945184513,0.6034380137180432,0.9999716569355479,0.721132588855507,0.6614846097160025,0.9704098407119778,0.6447055155603424
drop sleeve,AI19/04443.png,0.28063021037108377,0.9326752339964487,0.2976043579017064,0.6622475697474945,1.0,0.708866283444187,0.6898456074878864,0.6200830649772775,0.6749631323923315
culottes,AI19/04444.png,0.4910632183908046,0.9906896551724138,0.49321839080459773,0.7090804597701149,0.5705172413793104,0.7302011494252874,0.7779022988505747,0.01293103448275862,0.7514942528735632
culottes,AI19/04445.png,0.6271863339552238,0.9763001399253731,0.47533815298507465,0.8148903917910447,0.3861357276119403,0.8285331156716418,0.7339085820895522,0.0,0.669863572761194
doll dress,AI19/04446.png,0.5627303410016682,0.9312177522597664,0.10491911393878263,0.45724871009039064,0.9502075493657136,0.0958024595569694,0.8720952787368584,0.979613609031307,0.6921674360864336
long dress,AI19/04447.png,0.0319835586525802,0.6663562506021001,0.015301371182685207,0.4664268970167946,0.9584310073536495,0.1490318229986192,0.6753315564689637,0.9330304100703253,0.7097556276291705
culottes,AI19/04448.png,0.0677435512146256,0.9110109358043242,0.4719787405737819,0.48489022455964603,0.9255502685254752,0.768024598603111,0.7096168294515401,0.4194562706959401,0.92769290703175
long dress,AI19/04449.png,0.5174248073576933,0.7751677852348994,0.0,0.65016157096694,0.9798409147402436,0.14854586129753916,0.8720357941834452,0.9882177479492916,0.693214019388516
drop sleeve,AI19/04450.png,0.40985937999360816,0.9462128475551295,0.23058485139022053,0.8222275487376158,1.0,0.6392777245126239,0.7415148609779483,0.9573026526046661,0.4424576542026206
doll dress,AI19/04451.png,0.7692655367231639,0.945668549905838,0.4383427495291902,0.553201506591337,1.0,0.4267043314500942,0.7250847457627119,0.9616572504708097,0.8110734463276836
short sleeves,AI19/04452.png,0.7130899556272691,0.880685256151674,0.7126235377168213,0.671704820492134,1.0,0.7062449576442114,0.5302793465106898,0.8891185962081485,0.5948845300524405
long sleeve,AI19/04453.png,0.15044449910397414,0.9011033416493903,0.3885765487192101,0.45451351066446466,0.9227133771390421,0.6466847043114656,0.08696721599494009,0.8137496046944728,0.3856952106539232
culottes,AI19/04454.png,0.04008804214476438,0.8361598229535012,0.26643573645089125,0.47651006711409394,0.930636741959539,0.6147915614250319,0.6572249885737653,0.6832286930793101,0.8338144379495321
culottes,AI19/04455.png,0.0798430212717552,0.9053122511659651,0.20300307132294393,0.5078261858719144,1.0,0.47447389375497667,0.7324650210442498,0.8821635763849391,0.7656466841087476
short sleeves,AI19/04456.png,0.8064635390107088,0.7954105048444671,0.7915604283528812,0.7442248852626211,1.0,0.6694926058133606,0.5819479857215706,0.9869709331973483,0.6144441611422744
patterned,AI19/04457.png,0.7265886559401917,0.8317893710385178,0.7221680481066146,0.5063546237607671,1.0,0.4589306029579067,0.6642775881683731,0.953144807411019,0.5209166260360799
doll dress,AI19/04458.png,0.3759052007899934,0.9310793441800683,0.41048308724411425,0.326170099376156,0.999984325527446,0.3062478447600238,0.7779554218000564,0.9950311922003825,0.7693971597855732
culottes,AI19/04459.png,0.4621527482796704,0.9866408971200408,0.6022428001019454,0.7502548636479484,0.24445671565712343,0.819620253164557,0.6688259281284513,0.0,0.6903194291054287
culottes,AI19/04460.png,0.6037362876072554,0.983555990007603,0.5458021070924297,0.8079721950689692,0.24629086564570435,0.8173998044965787,0.7282502443792767,0.0,0.6788964917997176
patterned,AI19/04461.png,0.7046191562320595,0.8164905584260423,0.6859222020512343,0.5367965367965368,1.0,0.39395491008394234,0.6547192353643967,0.9831339508758864,0.45617464972303684
long dress,AI19/04462.png,0.055678473561351874,0.9007408910991577,0.32016644676748196,0.3252207449507764,1.0,0.5508779052065361,0.7733279204303258,0.9967725565817518,0.8547447477925505
short coat,AI19/04463.png,0.07995746943115364,0.8234036269123989,0.02549471321401146,0.73471557682084,1.0,0.5343965975544923,0.7187666135034556,0.7815346446925394,0.5779431744344025
culottes,AI19/04464.png,0.40396516374170005,0.9563418166770122,0.2794236593119275,0.6441698173541749,0.8627428850892538,0.5886424769106333,0.8655643962906533,0.4313902526193029,0.8005567782104095
drop sleeve,AI19/04465.png,0.3101521455252209,0.9421330741899238,0.45142579489204043,0.7731027361899845,1.0,0.8101217771569134,0.6623644811564274,0.9586079139967809,0.7409274499681132
short sleeves,AI19/04466.png,0.5990277984645174,0.9563998754282155,0.58031494996818,0.4565826709815444,1.0,0.44562847819316753,0.2884513831530202,0.9851055475065332,0.5191935330995355
sleeveless,AI19/04467.png,0.7251088265258868,0.9140687227933685,0.5023802908215245,0.8014263221265167,0.9999073816800963,0.7004908770954895,0.8021302213577846,0.9636380476058164,0.8178753357414097
long sleeve,AI19/04468.png,0.3629333629333629,0.9249515916182582,0.2706552706552707,0.8022348022348023,1.0,0.6793206793206793,0.8657638657638658,0.8691308691308691,0.5187035187035187
short sleeves,AI19/04469.png,0.6936526412243988,0.9369845711879937,0.7420193665023899,0.6607394933009733,1.0,0.6247059114886451,0.5547066544490948,0.8725327521731593,0.41587211174125166
sleeveless,AI19/04470.png,0.5471662938105891,0.8823017648521004,0.6832090479741486,0.6514541387024608,1.0,0.7747825006214268,0.44424558786974894,0.9027591349739,0.7692518021377082
long sleeve,AI19/04471.png,0.20996961484766363,0.9391311488872465,0.4743040157674304,0.4472694423913936,0.9746899893241356,0.7137225917713722,0.250849963045085,0.9387041143138705,0.6050915660671758
long sleeve,AI19/04472.png,0.10228848196762635,0.7900934478474585,0.33374745674210915,0.4526008750607681,0.956661085003331,0.5972559822827203,0.17994562379589119,0.8271124795188967,0.3105565458506635
culottes,AI19/04473.png,0.4987832116544988,0.9508617528419508,0.44211087775444213,0.6986031936526986,1.0,0.7211054438777211,0.849084908490849,0.974930826415975,0.8754375437543754
culottes,AI19/04474.png,0.2906972408650261,0.9610178970917226,0.43215883668903804,0.612751677852349,0.8645041014168531,0.6836689038031319,0.8380686055182699,0.42345264727815063,0.8725205070842654
doll dress,AI19/04475.png,0.39994155464640563,0.6540619520748101,0.5523670368205728,0.28892460549386323,1.0,0.46510812390414963,0.27847749853886616,0.9919929865575686,0.7375657510227936
doll dress,AI19/04476.png,0.42014105388590983,0.6599188039517258,0.4069363040556456,0.29240276565379447,1.0,0.3323218467251389,0.3982486040099209,0.9831926951268515,0.39280320350279196
long sleeve,AI19/04477.png,0.2780113737051536,0.9390556280508434,0.358610023681794,0.5344352617079889,1.0,0.6164999275047122,0.36478017817730735,0.9903017414979137,0.4671113044318786
long sleeve,AI19/04478.png,0.1471690703984007,0.8105276310152791,0.26929530201342283,0.4564293874053977,0.9880943881193774,0.5709695844638012,0.21672854490932458,0.8545444809367414,0.3160788233614165
